"Date","Patch","Prey","Pred","frat","fcnt","tObs","htime","Density","avgTemp","att","frate"
2013-09-16,"E","Mytilus_californianus","Nucella_ostrina",0,0,15,NA,0,14.78,NA,NA
2013-09-16,"E","Mytilus_trossulus","Nucella_canaliculata",0,0,6,NA,952.380952380953,14.78,NA,NA
2013-09-16,"E","Mytilus_trossulus","Nucella_ostrina",0,0,15,NA,952.380952380953,14.78,NA,NA
2013-09-16,"E","Nucella_ostrina","Nucella_canaliculata",0,0,6,NA,7.61904761904763,14.78,NA,NA
2013-09-16,"E","Nucella_ostrina","Nucella_ostrina",0,0,15,NA,7.61904761904763,14.78,NA,NA
2013-09-16,"E","Pollicipes_polymerus","Nucella_canaliculata",0,0,6,NA,0,14.78,NA,NA
2013-09-16,"E","Pollicipes_polymerus","Nucella_ostrina",0,0,15,NA,0,14.78,NA,NA
2013-09-16,"E","Semibalanus_cariosus","Nucella_canaliculata",0,0,6,NA,0,14.78,NA,NA
2013-09-16,"E","Semibalanus_cariosus","Nucella_ostrina",0,0,15,NA,0,14.78,NA,NA
2013-09-16,"F","Adula_californiensis","Nucella_canaliculata",0,0,0,NA,0,14.78,NA,NA
2013-09-16,"F","Adula_californiensis","Nucella_ostrina",0,0,4,NA,0,14.78,NA,NA
2013-09-16,"F","Balanus_glandula","Nucella_canaliculata",0,0,0,NA,67968,14.78,NA,NA
2013-09-16,"F","Balanus_glandula","Nucella_ostrina",0.5,1,4,13.551533833276,67968,14.78,5.42846522296901e-07,0.0368961924274758
2013-09-16,"F","Chthamalus_dalli","Nucella_canaliculata",0,0,0,NA,0,14.78,NA,NA
2013-09-16,"F","Chthamalus_dalli","Nucella_ostrina",0,0,4,NA,0,14.78,NA,NA
2013-09-16,"F","Hiatella_arctica","Nucella_canaliculata",0,0,0,NA,0,14.78,NA,NA
2013-09-16,"F","Hiatella_arctica","Nucella_ostrina",0,0,4,NA,0,14.78,NA,NA
2013-09-16,"F","Limpets","Nucella_canaliculata",0,0,0,NA,1151.42857142857,14.78,NA,NA
2013-09-16,"F","Limpets","Nucella_ostrina",0,0,4,NA,1151.42857142857,14.78,NA,NA
2013-09-16,"F","Littorina_sitkana","Nucella_canaliculata",0,0,0,NA,888.571428571429,14.78,NA,NA
2013-09-16,"F","Littorina_sitkana","Nucella_ostrina",0,0,4,NA,888.571428571429,14.78,NA,NA
2013-09-16,"F","Modiolus_modiolus","Nucella_canaliculata",0,0,0,NA,0,14.78,NA,NA
2013-09-16,"F","Modiolus_modiolus","Nucella_ostrina",0,0,4,NA,0,14.78,NA,NA
2013-09-16,"F","Mytilus_californianus","Nucella_canaliculata",0,0,0,NA,0,14.78,NA,NA
2013-09-16,"F","Mytilus_californianus","Nucella_ostrina",0,0,4,NA,0,14.78,NA,NA
2013-09-16,"F","Mytilus_trossulus","Nucella_canaliculata",0,0,0,NA,828.571428571429,14.78,NA,NA
2013-09-16,"F","Mytilus_trossulus","Nucella_ostrina",0.5,1,4,28.9883862847088,828.571428571429,14.78,2.08168978409255e-05,0.0172482867824811
2013-09-16,"F","Nucella_ostrina","Nucella_canaliculata",0,0,0,NA,2.85714285714285,14.78,NA,NA
2013-09-16,"F","Nucella_ostrina","Nucella_ostrina",0,0,4,NA,2.85714285714285,14.78,NA,NA
2013-09-16,"F","Pollicipes_polymerus","Nucella_canaliculata",0,0,0,NA,0,14.78,NA,NA
2013-09-16,"F","Pollicipes_polymerus","Nucella_ostrina",0,0,4,NA,0,14.78,NA,NA
2013-09-16,"F","Semibalanus_cariosus","Nucella_canaliculata",0,0,0,NA,0,14.78,NA,NA
2013-09-16,"F","Semibalanus_cariosus","Nucella_ostrina",0,0,4,NA,0,14.78,NA,NA
2013-09-16,"G","Adula_californiensis","Nucella_canaliculata",0,0,1,NA,0,14.78,NA,NA
2013-09-16,"G","Adula_californiensis","Nucella_ostrina",0,0,5,NA,0,14.78,NA,NA
2013-09-16,"G","Balanus_glandula","Nucella_canaliculata",0,0,1,NA,29140.5714285714,14.78,NA,NA
2013-09-16,"G","Balanus_glandula","Nucella_ostrina",0,0,5,NA,29140.5714285714,14.78,NA,NA
2013-09-16,"G","Chthamalus_dalli","Nucella_canaliculata",0,0,1,NA,3455.2380952381,14.78,NA,NA
2013-09-16,"G","Chthamalus_dalli","Nucella_ostrina",0,0,5,NA,3455.2380952381,14.78,NA,NA
2013-09-16,"G","Hiatella_arctica","Nucella_canaliculata",0,0,1,NA,0,14.78,NA,NA
2013-09-16,"G","Hiatella_arctica","Nucella_ostrina",0,0,5,NA,0,14.78,NA,NA
2013-09-16,"G","Limpets","Nucella_canaliculata",0,0,1,NA,883.809523809522,14.78,NA,NA
2013-09-16,"G","Limpets","Nucella_ostrina",0,0,5,NA,883.809523809522,14.78,NA,NA
2013-09-16,"G","Littorina_sitkana","Nucella_canaliculata",0,0,1,NA,1600,14.78,NA,NA
2013-09-16,"G","Littorina_sitkana","Nucella_ostrina",0,0,5,NA,1600,14.78,NA,NA
2013-09-16,"G","Modiolus_modiolus","Nucella_canaliculata",0,0,1,NA,0,14.78,NA,NA
2013-09-16,"G","Modiolus_modiolus","Nucella_ostrina",0,0,5,NA,0,14.78,NA,NA
2013-09-16,"G","Mytilus_californianus","Nucella_canaliculata",0,0,1,NA,3.8095238095238,14.78,NA,NA
2013-09-16,"G","Mytilus_californianus","Nucella_ostrina",0,0,5,NA,3.8095238095238,14.78,NA,NA
2013-09-16,"G","Mytilus_trossulus","Nucella_canaliculata",0,0,1,NA,5043.80952380953,14.78,NA,NA
2013-09-16,"G","Mytilus_trossulus","Nucella_ostrina",0,0,5,NA,5043.80952380953,14.78,NA,NA
2013-09-16,"G","Nucella_ostrina","Nucella_canaliculata",0,0,1,NA,7.6190476190476,14.78,NA,NA
2013-09-16,"G","Nucella_ostrina","Nucella_ostrina",0,0,5,NA,7.6190476190476,14.78,NA,NA
2013-09-16,"G","Pollicipes_polymerus","Nucella_canaliculata",0,0,1,NA,0,14.78,NA,NA
2013-09-16,"G","Pollicipes_polymerus","Nucella_ostrina",0,0,5,NA,0,14.78,NA,NA
2013-09-16,"G","Semibalanus_cariosus","Nucella_canaliculata",0,0,1,NA,0,14.78,NA,NA
2013-09-16,"G","Semibalanus_cariosus","Nucella_ostrina",0,0,5,NA,0,14.78,NA,NA
2013-10-07,"A","Adula_californiensis","Nucella_canaliculata",0,0,10,NA,0,14.43,NA,NA
2013-10-07,"A","Adula_californiensis","Nucella_ostrina",0,0,1,NA,0,14.43,NA,NA
2013-10-07,"A","Balanus_glandula","Nucella_canaliculata",0.428571428571429,3,10,18.3279477521002,54848,14.43,4.26332637241832e-07,0.02338349248744
2013-10-07,"A","Balanus_glandula","Nucella_ostrina",0,0,1,NA,54848,14.43,NA,NA
2013-10-07,"A","Chthamalus_dalli","Nucella_canaliculata",0,0,10,NA,0,14.43,NA,NA
2013-10-07,"A","Chthamalus_dalli","Nucella_ostrina",0,0,1,NA,0,14.43,NA,NA
2013-10-07,"A","Hiatella_arctica","Nucella_canaliculata",0,0,10,NA,0,14.43,NA,NA
2013-10-07,"A","Hiatella_arctica","Nucella_ostrina",0,0,1,NA,0,14.43,NA,NA
2013-10-07,"A","Limpets","Nucella_canaliculata",0,0,10,NA,110.47619047619,14.43,NA,NA
2013-10-07,"A","Limpets","Nucella_ostrina",0,0,1,NA,110.47619047619,14.43,NA,NA
2013-10-07,"A","Littorina_sitkana","Nucella_canaliculata",0,0,10,NA,933.333333333333,14.43,NA,NA
2013-10-07,"A","Littorina_sitkana","Nucella_ostrina",0,0,1,NA,933.333333333333,14.43,NA,NA
2013-10-07,"A","Modiolus_modiolus","Nucella_canaliculata",0,0,10,NA,0,14.43,NA,NA
2013-10-07,"A","Modiolus_modiolus","Nucella_ostrina",0,0,1,NA,0,14.43,NA,NA
2013-10-07,"A","Mytilus_californianus","Nucella_canaliculata",0,0,10,NA,0,14.43,NA,NA
2013-10-07,"A","Mytilus_californianus","Nucella_ostrina",0,0,1,NA,0,14.43,NA,NA
2013-10-07,"A","Mytilus_trossulus","Nucella_canaliculata",0,0,10,NA,13760,14.43,NA,NA
2013-10-07,"A","Mytilus_trossulus","Nucella_ostrina",0,0,1,NA,13760,14.43,NA,NA
2013-10-07,"A","Nucella_ostrina","Nucella_canaliculata",0,0,10,NA,0,14.43,NA,NA
2013-10-07,"A","Nucella_ostrina","Nucella_ostrina",0,0,1,NA,0,14.43,NA,NA
2013-10-07,"A","Pollicipes_polymerus","Nucella_canaliculata",0,0,10,NA,0,14.43,NA,NA
2013-10-07,"A","Pollicipes_polymerus","Nucella_ostrina",0,0,1,NA,0,14.43,NA,NA
2013-10-07,"A","Semibalanus_cariosus","Nucella_canaliculata",0,0,10,NA,0,14.43,NA,NA
2013-10-07,"A","Semibalanus_cariosus","Nucella_ostrina",0,0,1,NA,0,14.43,NA,NA
2013-10-07,"AB","Adula_californiensis","Nucella_canaliculata",0,0,83,NA,0,14.43,NA,NA
2013-10-07,"AB","Adula_californiensis","Nucella_ostrina",0,0,31,NA,0,14.43,NA,NA
2013-10-07,"AB","Balanus_glandula","Nucella_canaliculata",0.0789473684210526,6,83,29.2284389479782,72947.2,14.43,3.70274164448837e-08,0.00270104635288822
2013-10-07,"AB","Balanus_glandula","Nucella_ostrina",0.260869565217391,6,31,15.5878461863936,72947.2,14.43,2.29418626842989e-07,0.0167354464560409
2013-10-07,"AB","Chthamalus_dalli","Nucella_canaliculata",0.0131578947368421,1,83,13.6605865197565,76.8,14.43,1.25416836340215e-05,0.000963201303092852
2013-10-07,"AB","Chthamalus_dalli","Nucella_ostrina",0,0,31,NA,76.8,14.43,NA,NA
2013-10-07,"AB","Hiatella_arctica","Nucella_canaliculata",0,0,83,NA,0,14.43,NA,NA
2013-10-07,"AB","Hiatella_arctica","Nucella_ostrina",0,0,31,NA,0,14.43,NA,NA
2013-10-07,"AB","Limpets","Nucella_canaliculata",0,0,83,NA,128,14.43,NA,NA
2013-10-07,"AB","Limpets","Nucella_ostrina",0,0,31,NA,128,14.43,NA,NA
2013-10-07,"AB","Littorina_sitkana","Nucella_canaliculata",0,0,83,NA,235.428571428571,14.43,NA,NA
2013-10-07,"AB","Littorina_sitkana","Nucella_ostrina",0,0,31,NA,235.428571428571,14.43,NA,NA
2013-10-07,"AB","Modiolus_modiolus","Nucella_canaliculata",0,0,83,NA,0,14.43,NA,NA
2013-10-07,"AB","Modiolus_modiolus","Nucella_ostrina",0,0,31,NA,0,14.43,NA,NA
2013-10-07,"AB","Mytilus_californianus","Nucella_canaliculata",0,0,83,NA,0,14.43,NA,NA
2013-10-07,"AB","Mytilus_californianus","Nucella_ostrina",0,0,31,NA,0,14.43,NA,NA
2013-10-07,"AB","Mytilus_trossulus","Nucella_canaliculata",0,0,83,NA,10797.7142857143,14.43,NA,NA
2013-10-07,"AB","Mytilus_trossulus","Nucella_ostrina",0.0869565217391304,2,31,23.0979795100261,10797.7142857143,14.43,3.48655352099112e-07,0.00376468087615132
2013-10-07,"AB","Nucella_ostrina","Nucella_canaliculata",0,0,83,NA,6.85714285714286,14.43,NA,NA
2013-10-07,"AB","Nucella_ostrina","Nucella_ostrina",0,0,31,NA,6.85714285714286,14.43,NA,NA
2013-10-07,"AB","Pollicipes_polymerus","Nucella_canaliculata",0,0,83,NA,0,14.43,NA,NA
2013-10-07,"AB","Pollicipes_polymerus","Nucella_ostrina",0,0,31,NA,0,14.43,NA,NA
2013-10-07,"AB","Semibalanus_cariosus","Nucella_canaliculata",0,0,83,NA,0,14.43,NA,NA
2013-10-07,"AB","Semibalanus_cariosus","Nucella_ostrina",0,0,31,NA,0,14.43,NA,NA
2013-10-07,"AC","Adula_californiensis","Nucella_canaliculata",0,0,9,NA,0,14.43,NA,NA
2013-10-07,"AC","Adula_californiensis","Nucella_ostrina",0,0,3,NA,0,14.43,NA,NA
2013-10-07,"AC","Balanus_glandula","Nucella_canaliculata",0.5,3,9,19.5902111682262,85776,14.43,2.975535232929e-07,0.0255229510139718
2013-10-07,"AC","Balanus_glandula","Nucella_ostrina",0,0,3,NA,85776,14.43,NA,NA
2013-10-07,"AC","Chthamalus_dalli","Nucella_canaliculata",0,0,9,NA,128,14.43,NA,NA
2013-10-07,"AC","Chthamalus_dalli","Nucella_ostrina",0,0,3,NA,128,14.43,NA,NA
2013-10-07,"AC","Hiatella_arctica","Nucella_canaliculata",0,0,9,NA,0,14.43,NA,NA
2013-10-07,"AC","Hiatella_arctica","Nucella_ostrina",0,0,3,NA,0,14.43,NA,NA
2013-10-07,"AC","Limpets","Nucella_canaliculata",0,0,9,NA,162.857142857143,14.43,NA,NA
2013-10-07,"AC","Limpets","Nucella_ostrina",0,0,3,NA,162.857142857143,14.43,NA,NA
2013-10-07,"AC","Littorina_sitkana","Nucella_canaliculata",0,0,9,NA,2917.14285714286,14.43,NA,NA
2013-10-07,"AC","Littorina_sitkana","Nucella_ostrina",0,0,3,NA,2917.14285714286,14.43,NA,NA
2013-10-07,"AC","Modiolus_modiolus","Nucella_canaliculata",0,0,9,NA,0,14.43,NA,NA
2013-10-07,"AC","Modiolus_modiolus","Nucella_ostrina",0,0,3,NA,0,14.43,NA,NA
2013-10-07,"AC","Mytilus_californianus","Nucella_canaliculata",0,0,9,NA,0,14.43,NA,NA
2013-10-07,"AC","Mytilus_californianus","Nucella_ostrina",0,0,3,NA,0,14.43,NA,NA
2013-10-07,"AC","Mytilus_trossulus","Nucella_canaliculata",0,0,9,NA,2137.14285714286,14.43,NA,NA
2013-10-07,"AC","Mytilus_trossulus","Nucella_ostrina",0,0,3,NA,2137.14285714286,14.43,NA,NA
2013-10-07,"AC","Nucella_ostrina","Nucella_canaliculata",0,0,9,NA,5.7142857142857,14.43,NA,NA
2013-10-07,"AC","Nucella_ostrina","Nucella_ostrina",0,0,3,NA,5.7142857142857,14.43,NA,NA
2013-10-07,"AC","Pollicipes_polymerus","Nucella_canaliculata",0,0,9,NA,0,14.43,NA,NA
2013-10-07,"AC","Pollicipes_polymerus","Nucella_ostrina",0,0,3,NA,0,14.43,NA,NA
2013-10-07,"AC","Semibalanus_cariosus","Nucella_canaliculata",0,0,9,NA,0,14.43,NA,NA
2013-10-07,"AC","Semibalanus_cariosus","Nucella_ostrina",0,0,3,NA,0,14.43,NA,NA
2013-10-07,"AD","Adula_californiensis","Nucella_canaliculata",0,0,92,NA,0,14.43,NA,NA
2013-10-07,"AD","Adula_californiensis","Nucella_ostrina",0,0,11,NA,0,14.43,NA,NA
2013-10-07,"AD","Balanus_glandula","Nucella_canaliculata",0.26027397260274,19,92,15.5202946311419,59968,14.43,2.79647675994709e-07,0.0167699118340507
2013-10-07,"AD","Balanus_glandula","Nucella_ostrina",0.1,1,11,10.0761440302311,59968,14.43,1.65495453903744e-07,0.00992443137969974
2013-10-07,"AD","Chthamalus_dalli","Nucella_canaliculata",0,0,92,NA,426.666666666667,14.43,NA,NA
2013-10-07,"AD","Chthamalus_dalli","Nucella_ostrina",0,0,11,NA,426.666666666667,14.43,NA,NA
2013-10-07,"AD","Hiatella_arctica","Nucella_canaliculata",0,0,92,NA,0,14.43,NA,NA
2013-10-07,"AD","Hiatella_arctica","Nucella_ostrina",0,0,11,NA,0,14.43,NA,NA
2013-10-07,"AD","Limpets","Nucella_canaliculata",0,0,92,NA,460.95238095238,14.43,NA,NA
2013-10-07,"AD","Limpets","Nucella_ostrina",0,0,11,NA,460.95238095238,14.43,NA,NA
2013-10-07,"AD","Littorina_sitkana","Nucella_canaliculata",0,0,92,NA,1733.33333333333,14.43,NA,NA
2013-10-07,"AD","Littorina_sitkana","Nucella_ostrina",0,0,11,NA,1733.33333333333,14.43,NA,NA
2013-10-07,"AD","Modiolus_modiolus","Nucella_canaliculata",0,0,92,NA,0,14.43,NA,NA
2013-10-07,"AD","Modiolus_modiolus","Nucella_ostrina",0,0,11,NA,0,14.43,NA,NA
2013-10-07,"AD","Mytilus_californianus","Nucella_canaliculata",0,0,92,NA,0,14.43,NA,NA
2013-10-07,"AD","Mytilus_californianus","Nucella_ostrina",0,0,11,NA,0,14.43,NA,NA
2013-10-07,"AD","Mytilus_trossulus","Nucella_canaliculata",0,0,92,NA,19146.6666666667,14.43,NA,NA
2013-10-07,"AD","Mytilus_trossulus","Nucella_ostrina",0,0,11,NA,19146.6666666667,14.43,NA,NA
2013-10-07,"AD","Nucella_ostrina","Nucella_canaliculata",0,0,92,NA,3.8095238095238,14.43,NA,NA
2013-10-07,"AD","Nucella_ostrina","Nucella_ostrina",0,0,11,NA,3.8095238095238,14.43,NA,NA
2013-10-07,"AD","Pollicipes_polymerus","Nucella_canaliculata",0,0,92,NA,0,14.43,NA,NA
2013-10-07,"AD","Pollicipes_polymerus","Nucella_ostrina",0,0,11,NA,0,14.43,NA,NA
2013-10-07,"AD","Semibalanus_cariosus","Nucella_canaliculata",0,0,92,NA,0,14.43,NA,NA
2013-10-07,"AD","Semibalanus_cariosus","Nucella_ostrina",0,0,11,NA,0,14.43,NA,NA
2013-10-07,"AE","Adula_californiensis","Nucella_canaliculata",0,0,6,NA,0,14.43,NA,NA
2013-10-07,"AE","Adula_californiensis","Nucella_ostrina",0,0,8,NA,0,14.43,NA,NA
2013-10-07,"AE","Balanus_glandula","Nucella_canaliculata",0.2,1,6,26.2895338995714,87040,14.43,8.74033798554533e-08,0.00760759018261865
2013-10-07,"AE","Balanus_glandula","Nucella_ostrina",0.333333333333333,2,8,12.5931494033808,87040,14.43,3.04106362917999e-07,0.0264694178283826
2013-10-07,"AE","Chthamalus_dalli","Nucella_canaliculata",0,0,6,NA,170.666666666667,14.43,NA,NA
2013-10-07,"AE","Chthamalus_dalli","Nucella_ostrina",0,0,8,NA,170.666666666667,14.43,NA,NA
2013-10-07,"AE","Hiatella_arctica","Nucella_canaliculata",0,0,6,NA,0,14.43,NA,NA
2013-10-07,"AE","Hiatella_arctica","Nucella_ostrina",0,0,8,NA,0,14.43,NA,NA
2013-10-07,"AE","Limpets","Nucella_canaliculata",0,0,6,NA,476.190476190476,14.43,NA,NA
2013-10-07,"AE","Limpets","Nucella_ostrina",0,0,8,NA,476.190476190476,14.43,NA,NA
2013-10-07,"AE","Littorina_sitkana","Nucella_canaliculata",0,0,6,NA,2323.80952380953,14.43,NA,NA
2013-10-07,"AE","Littorina_sitkana","Nucella_ostrina",0,0,8,NA,2323.80952380953,14.43,NA,NA
2013-10-07,"AE","Modiolus_modiolus","Nucella_canaliculata",0,0,6,NA,0,14.43,NA,NA
2013-10-07,"AE","Modiolus_modiolus","Nucella_ostrina",0,0,8,NA,0,14.43,NA,NA
2013-10-07,"AE","Mytilus_californianus","Nucella_canaliculata",0,0,6,NA,0,14.43,NA,NA
2013-10-07,"AE","Mytilus_californianus","Nucella_ostrina",0,0,8,NA,0,14.43,NA,NA
2013-10-07,"AE","Mytilus_trossulus","Nucella_canaliculata",0,0,6,NA,5363.80952380952,14.43,NA,NA
2013-10-07,"AE","Mytilus_trossulus","Nucella_ostrina",0,0,8,NA,5363.80952380952,14.43,NA,NA
2013-10-07,"AE","Nucella_ostrina","Nucella_canaliculata",0,0,6,NA,0,14.43,NA,NA
2013-10-07,"AE","Nucella_ostrina","Nucella_ostrina",0,0,8,NA,0,14.43,NA,NA
2013-10-07,"AE","Pollicipes_polymerus","Nucella_canaliculata",0,0,6,NA,0,14.43,NA,NA
2013-10-07,"AE","Pollicipes_polymerus","Nucella_ostrina",0,0,8,NA,0,14.43,NA,NA
2013-10-07,"AE","Semibalanus_cariosus","Nucella_canaliculata",0,0,6,NA,0,14.43,NA,NA
2013-10-07,"AE","Semibalanus_cariosus","Nucella_ostrina",0,0,8,NA,0,14.43,NA,NA
2013-10-07,"AF","Adula_californiensis","Nucella_canaliculata",0,0,19,NA,0,14.43,NA,NA
2013-10-07,"AF","Adula_californiensis","Nucella_ostrina",0,0,10,NA,0,14.43,NA,NA
2013-10-07,"AF","Balanus_glandula","Nucella_canaliculata",0.0555555555555556,1,19,14.1351109294141,59626.6666666667,14.43,6.59155290748656e-08,0.00393032328030399
2013-10-07,"AF","Balanus_glandula","Nucella_ostrina",0.428571428571429,3,10,14.4222378344167,59626.6666666667,14.43,4.98367863886303e-07,0.0297160144973273
2013-10-07,"AF","Chthamalus_dalli","Nucella_canaliculata",0,0,19,NA,170.666666666667,14.43,NA,NA
2013-10-07,"AF","Chthamalus_dalli","Nucella_ostrina",0,0,10,NA,170.666666666667,14.43,NA,NA
2013-10-07,"AF","Hiatella_arctica","Nucella_canaliculata",0,0,19,NA,0,14.43,NA,NA
2013-10-07,"AF","Hiatella_arctica","Nucella_ostrina",0,0,10,NA,0,14.43,NA,NA
2013-10-07,"AF","Limpets","Nucella_canaliculata",0,0,19,NA,53.3333333333333,14.43,NA,NA
2013-10-07,"AF","Limpets","Nucella_ostrina",0,0,10,NA,53.3333333333333,14.43,NA,NA
2013-10-07,"AF","Littorina_sitkana","Nucella_canaliculata",0,0,19,NA,1725.71428571429,14.43,NA,NA
2013-10-07,"AF","Littorina_sitkana","Nucella_ostrina",0,0,10,NA,1725.71428571429,14.43,NA,NA
2013-10-07,"AF","Modiolus_modiolus","Nucella_canaliculata",0,0,19,NA,0,14.43,NA,NA
2013-10-07,"AF","Modiolus_modiolus","Nucella_ostrina",0,0,10,NA,0,14.43,NA,NA
2013-10-07,"AF","Mytilus_californianus","Nucella_canaliculata",0,0,19,NA,0,14.43,NA,NA
2013-10-07,"AF","Mytilus_californianus","Nucella_ostrina",0,0,10,NA,0,14.43,NA,NA
2013-10-07,"AF","Mytilus_trossulus","Nucella_canaliculata",0,0,19,NA,6925.71428571428,14.43,NA,NA
2013-10-07,"AF","Mytilus_trossulus","Nucella_ostrina",0,0,10,NA,6925.71428571428,14.43,NA,NA
2013-10-07,"AF","Nucella_ostrina","Nucella_canaliculata",0,0,19,NA,0,14.43,NA,NA
2013-10-07,"AF","Nucella_ostrina","Nucella_ostrina",0,0,10,NA,0,14.43,NA,NA
2013-10-07,"AF","Pollicipes_polymerus","Nucella_canaliculata",0,0,19,NA,0,14.43,NA,NA
2013-10-07,"AF","Pollicipes_polymerus","Nucella_ostrina",0,0,10,NA,0,14.43,NA,NA
2013-10-07,"AF","Semibalanus_cariosus","Nucella_canaliculata",0,0,19,NA,0,14.43,NA,NA
2013-10-07,"AF","Semibalanus_cariosus","Nucella_ostrina",0,0,10,NA,0,14.43,NA,NA
2013-10-07,"AG","Adula_californiensis","Nucella_canaliculata",0,0,6,NA,0,14.43,NA,NA
2013-10-07,"AG","Adula_californiensis","Nucella_ostrina",0,0,21,NA,0,14.43,NA,NA
2013-10-07,"AG","Balanus_glandula","Nucella_canaliculata",0.2,1,6,11.5253278168674,54784,14.43,3.16754628812954e-07,0.0173530855848888
2013-10-07,"AG","Balanus_glandula","Nucella_ostrina",0,0,21,NA,54784,14.43,NA,NA
2013-10-07,"AG","Chthamalus_dalli","Nucella_canaliculata",0,0,6,NA,0,14.43,NA,NA
2013-10-07,"AG","Chthamalus_dalli","Nucella_ostrina",0,0,21,NA,0,14.43,NA,NA
2013-10-07,"AG","Hiatella_arctica","Nucella_canaliculata",0,0,6,NA,0,14.43,NA,NA
2013-10-07,"AG","Hiatella_arctica","Nucella_ostrina",0,0,21,NA,0,14.43,NA,NA
2013-10-07,"AG","Limpets","Nucella_canaliculata",0,0,6,NA,189.714285714286,14.43,NA,NA
2013-10-07,"AG","Limpets","Nucella_ostrina",0,0,21,NA,189.714285714286,14.43,NA,NA
2013-10-07,"AG","Littorina_sitkana","Nucella_canaliculata",0,0,6,NA,685.714285714285,14.43,NA,NA
2013-10-07,"AG","Littorina_sitkana","Nucella_ostrina",0,0,21,NA,685.714285714285,14.43,NA,NA
2013-10-07,"AG","Modiolus_modiolus","Nucella_canaliculata",0,0,6,NA,0,14.43,NA,NA
2013-10-07,"AG","Modiolus_modiolus","Nucella_ostrina",0,0,21,NA,0,14.43,NA,NA
2013-10-07,"AG","Mytilus_californianus","Nucella_canaliculata",0,0,6,NA,0,14.43,NA,NA
2013-10-07,"AG","Mytilus_californianus","Nucella_ostrina",0,0,21,NA,0,14.43,NA,NA
2013-10-07,"AG","Mytilus_trossulus","Nucella_canaliculata",0,0,6,NA,989.714285714285,14.43,NA,NA
2013-10-07,"AG","Mytilus_trossulus","Nucella_ostrina",0,0,21,NA,989.714285714285,14.43,NA,NA
2013-10-07,"AG","Nucella_ostrina","Nucella_canaliculata",0,0,6,NA,13.7142857142857,14.43,NA,NA
2013-10-07,"AG","Nucella_ostrina","Nucella_ostrina",0,0,21,NA,13.7142857142857,14.43,NA,NA
2013-10-07,"AG","Pollicipes_polymerus","Nucella_canaliculata",0,0,6,NA,0,14.43,NA,NA
2013-10-07,"AG","Pollicipes_polymerus","Nucella_ostrina",0,0,21,NA,0,14.43,NA,NA
2013-10-07,"AG","Semibalanus_cariosus","Nucella_canaliculata",0,0,6,NA,0,14.43,NA,NA
2013-10-07,"AG","Semibalanus_cariosus","Nucella_ostrina",0,0,21,NA,0,14.43,NA,NA
2013-10-07,"B","Adula_californiensis","Nucella_canaliculata",0,0,125,NA,0,14.43,NA,NA
2013-10-07,"B","Adula_californiensis","Nucella_ostrina",0,0,0,NA,0,14.43,NA,NA
2013-10-07,"B","Balanus_glandula","Nucella_canaliculata",0.184466019417476,19,125,17.5481074913246,63694.2222222222,14.43,1.65038797816132e-07,0.0105120178633891
2013-10-07,"B","Balanus_glandula","Nucella_ostrina",0,0,0,NA,63694.2222222222,14.43,NA,NA
2013-10-07,"B","Chthamalus_dalli","Nucella_canaliculata",0.00970873786407767,1,125,6.86710338901575,0,14.43,Inf,0.00141380394528605
2013-10-07,"B","Chthamalus_dalli","Nucella_ostrina",0,0,0,NA,0,14.43,NA,NA
2013-10-07,"B","Hiatella_arctica","Nucella_canaliculata",0,0,125,NA,0,14.43,NA,NA
2013-10-07,"B","Hiatella_arctica","Nucella_ostrina",0,0,0,NA,0,14.43,NA,NA
2013-10-07,"B","Limpets","Nucella_canaliculata",0,0,125,NA,193.015873015873,14.43,NA,NA
2013-10-07,"B","Limpets","Nucella_ostrina",0,0,0,NA,193.015873015873,14.43,NA,NA
2013-10-07,"B","Littorina_sitkana","Nucella_canaliculata",0,0,125,NA,76.1904761904762,14.43,NA,NA
2013-10-07,"B","Littorina_sitkana","Nucella_ostrina",0,0,0,NA,76.1904761904762,14.43,NA,NA
2013-10-07,"B","Modiolus_modiolus","Nucella_canaliculata",0,0,125,NA,0,14.43,NA,NA
2013-10-07,"B","Modiolus_modiolus","Nucella_ostrina",0,0,0,NA,0,14.43,NA,NA
2013-10-07,"B","Mytilus_californianus","Nucella_canaliculata",0,0,125,NA,0,14.43,NA,NA
2013-10-07,"B","Mytilus_californianus","Nucella_ostrina",0,0,0,NA,0,14.43,NA,NA
2013-10-07,"B","Mytilus_trossulus","Nucella_canaliculata",0.0194174757281553,2,125,24.237497797408,95171.5555555556,14.43,8.41778483262682e-09,0.000801133676853056
2013-10-07,"B","Mytilus_trossulus","Nucella_ostrina",0,0,0,NA,95171.5555555556,14.43,NA,NA
2013-10-07,"B","Nucella_ostrina","Nucella_canaliculata",0,0,125,NA,160,14.43,NA,NA
2013-10-07,"B","Nucella_ostrina","Nucella_ostrina",0,0,0,NA,160,14.43,NA,NA
2013-10-07,"B","Pollicipes_polymerus","Nucella_canaliculata",0,0,125,NA,7.61904761904762,14.43,NA,NA
2013-10-07,"B","Pollicipes_polymerus","Nucella_ostrina",0,0,0,NA,7.61904761904762,14.43,NA,NA
2013-10-07,"B","Semibalanus_cariosus","Nucella_canaliculata",0,0,125,NA,0,14.43,NA,NA
2013-10-07,"B","Semibalanus_cariosus","Nucella_ostrina",0,0,0,NA,0,14.43,NA,NA
